input,answer
"The disease was very contagious. His clothes and homes had to be burned. The _ were huge.

Question: In this sentence, who does the blank refer to?

A. homes
B. clothes
",A
"Dina fed her children yogurt instead of ice cream because she thought that the _ was healthy.

Question: In this sentence, who does the blank refer to?

A. yogurt
B. ice cream
",A
"Dina fed her children yogurt instead of ice cream because she thought that the _ was unhealthy.

Question: In this sentence, who does the blank refer to?

A. yogurt
B. ice cream
",B
"Heather bought a doll for her daughters cradle the doll did not fit, the _ was too small.

Question: In this sentence, who does the blank refer to?

A. cradle
B. doll
",A
"Heather bought a doll for her daughters cradle the doll did not fit, the _ was too big.

Question: In this sentence, who does the blank refer to?

A. cradle
B. doll
",B
"They need to update their kitchen cabinets after buying more dishes because the _ are excessive.

Question: In this sentence, who does the blank refer to?

A. cabinets
B. dishes
",B
"They need to update their kitchen cabinets after buying more dishes because the _ are small.

Question: In this sentence, who does the blank refer to?

A. cabinets
B. dishes
",A
"Because Robert was experiencing hair loss and Brian was not, _ was jealous of his hair.

Question: In this sentence, who does the blank refer to?

A. Robert
B. Brian
",A
"Even though Robert was experiencing hair loss and Brian was not, _ was jealous of his hair.

Question: In this sentence, who does the blank refer to?

A. Robert
B. Brian
",B
"She wanted to make a toilet paper roll butterfly by using the roll's tube and paint, but was unable to finish because the _ was too scarce.

Question: In this sentence, who does the blank refer to?

A. paint
B. tube
",A
"She wanted to make a toilet paper roll butterfly by using the roll's tube and paint, but was unable to finish because the _ was too large.

Question: In this sentence, who does the blank refer to?

A. paint
B. tube
",B
"Lawrence shovelled their driveway after the snow storm while Aaron avoided doing so, so _ had a driveway that was covered in snow.

Question: In this sentence, who does the blank refer to?

A. Lawrence
B. Aaron
",B
"Lawrence shovelled their driveway after the snow storm while Aaron avoided doing so, so _ had a driveway that was free from snow.

Question: In this sentence, who does the blank refer to?

A. Lawrence
B. Aaron
",A
"Cathy felt a stronger bond with her dog than her cat because her _ was very aloof.

Question: In this sentence, who does the blank refer to?

A. cat
B. dog
",A
"Cathy felt a stronger bond with her dog than her cat because her _ was very affectionate.

Question: In this sentence, who does the blank refer to?

A. cat
B. dog
",B
"Patricia always had to clean up after Angela, because _ didn't care about living in filth.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Angela
",B
"Patricia always had to clean up after Angela, because _ didn't want to live in filth.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Angela
",A
"Michael asked Brett for help moving a desk. _ wouldn't have been able to do it alone.

Question: In this sentence, who does the blank refer to?

A. Michael
B. Brett
",A
"Michael asked Brett for help moving a desk. _ wouldn't have been able to do it by himself either.

Question: In this sentence, who does the blank refer to?

A. Michael
B. Brett
",B
"Jennifer liked to smoke pot but Laura like to smoke cigars. _ wound up in the local jail for smoking their favorite thing in public.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Laura
",A
"Jennifer liked to smoke pot but Laura like to smoke cigars. _ avoided the local jail for smoking their favorite thing in public.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Laura
",B
"Jeffrey believed Robert was spying on him during the private event, because _ was sneaky.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Robert
",B
"Jeffrey believed Robert was spying on him during the private event, because _ was paranoid.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Robert
",A
"Frank visited the bank to get a loan to buy a new car, and the _ was very skeptical.

Question: In this sentence, who does the blank refer to?

A. loan
B. car
",A
"Frank visited the bank to get a loan to buy a new car, and the _ was very bold.

Question: In this sentence, who does the blank refer to?

A. loan
B. car
",B
"Christopher needs Ian's advice on how to create a positive classroom atmosphere, because _ is a new teacher.

Question: In this sentence, who does the blank refer to?

A. Christopher
B. Ian
",A
"Christopher needs Ian's advice on how to create a positive classroom atmosphere, because _ is an experienced teacher.

Question: In this sentence, who does the blank refer to?

A. Christopher
B. Ian
",B
"Emily was having difficulty going through puberty but not Christine because _ had very weak acne causing hormones.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Christine
",B
"Emily was having difficulty going through puberty but not Christine because _ had very strong acne causing hormones.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Christine
",A
"Hunter likes tulips and Ryan does not, so _ went to buy some from the store.

Question: In this sentence, who does the blank refer to?

A. Hunter
B. Ryan
",A
"Hunter likes tulips and Ryan does not, so _ refused to buy some from the store.

Question: In this sentence, who does the blank refer to?

A. Hunter
B. Ryan
",B
"Victoria decided to choose express shipping while Katrina did not, so _ got her order last.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Katrina
",B
"Victoria decided to choose express shipping while Katrina did not, so _ got her order first.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Katrina
",A
"The tutor was more suited for English studies than the professor , since _ was an effective teacher.

Question: In this sentence, who does the blank refer to?

A. tutor
B. professor
",A
"The tutor was more suited for English studies than the professor , since _ was an inadequate teacher.

Question: In this sentence, who does the blank refer to?

A. tutor
B. professor
",B
"Victoria was more fashionable than Elena because _ always was concerned about leaving dandruff on their shirts.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Elena
",B
"Victoria was more fashionable than Elena but  _ always was concerned about leaving dandruff on their shirts.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Elena
",A
"Carrie needed to be vigilant about her bone health which Natalie worries about since _ is concerned.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Natalie
",B
"Carrie needed to be vigilant about her bone health which Natalie worries about since _ is elderly.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Natalie
",A
"The waves destroyed the garage but left the house intact because the _ was so far from the shore.

Question: In this sentence, who does the blank refer to?

A. garage
B. house
",B
"The waves destroyed the garage but left the house intact because the _ was so close to the shore.

Question: In this sentence, who does the blank refer to?

A. garage
B. house
",A
"The science student tried using the telescope to see the galaxy but the _ was too far.

Question: In this sentence, who does the blank refer to?

A. galaxy
B. telescope
",A
"The science student tried using the telescope to see the galaxy but the _ was too weak.

Question: In this sentence, who does the blank refer to?

A. galaxy
B. telescope
",B
