input,answer
"Jeffrey is a lot less confident than Brett because _ has an outgoing personality and likes to talk a lot.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Brett
",B
"Jeffrey is a lot more confident than Brett because _ has an outgoing personality and likes to talk a lot.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Brett
",A
"The young magician was able to lock the assistant in the box but couldn't use the key to open it because the _ was fine.

Question: In this sentence, who does the blank refer to?

A. box
B. key
",A
"The young magician was able to lock the assistant in the box but couldn't use the key to open it because the _ was lost.

Question: In this sentence, who does the blank refer to?

A. box
B. key
",B
"The librarian tried to store the old books on the shelves but the _ were too small.

Question: In this sentence, who does the blank refer to?

A. shelves
B. books
",A
"The librarian tried to store the old books on the shelves but the _ were too large.

Question: In this sentence, who does the blank refer to?

A. shelves
B. books
",B
"Lawrence had shorter shoelaces than Ian had on their shoes so _ tripped less often.

Question: In this sentence, who does the blank refer to?

A. Lawrence
B. Ian
",A
"Lawrence had longer shoelaces than Ian had on their shoes so _ tripped less often.

Question: In this sentence, who does the blank refer to?

A. Lawrence
B. Ian
",B
"John poured hot chicken soup from the bottle into the pot until the _ was bare.

Question: In this sentence, who does the blank refer to?

A. bottle
B. pot
",A
"John poured hot chicken soup from the bottle into the pot until the _ was overflowing.

Question: In this sentence, who does the blank refer to?

A. bottle
B. pot
",B
"Rachel lives a luxury lifestyle compared to Rebecca's lifestyle because _ comes from a poor family.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Rebecca
",B
"Rachel lives a luxury lifestyle compared to Rebecca's lifestyle because _ comes from a rich family.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Rebecca
",A
"Making soap was easy for Ryan but not Dennis because _ did not have access to all the ingredients.

Question: In this sentence, who does the blank refer to?

A. Ryan
B. Dennis
",B
"Making soap was easy for Ryan but not Dennis because _ had access to all the ingredients.

Question: In this sentence, who does the blank refer to?

A. Ryan
B. Dennis
",A
"The host asked the guests to sit on the floor instead of the furniture, because the _ was flimsy.

Question: In this sentence, who does the blank refer to?

A. floor
B. furniture
",B
"The host asked the guests to sit on the floor instead of the furniture, because the _ was solid.

Question: In this sentence, who does the blank refer to?

A. floor
B. furniture
",A
"Rachel hires Carrie as a tutor for her daughter because _ is a good teacher.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Carrie
",B
"Rachel hires Carrie as a tutor for her daughter because _ is a good parent.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Carrie
",A
"In school, Katrina was more of a slow learner than Carrie so _ received help on how to do math.

Question: In this sentence, who does the blank refer to?

A. Katrina
B. Carrie
",A
"In school, Katrina was more of a slow learner than Carrie so _ gave help on how to do math.

Question: In this sentence, who does the blank refer to?

A. Katrina
B. Carrie
",B
"Felicia can speak more languages than Kayla because _ is less traveled than the other.

Question: In this sentence, who does the blank refer to?

A. Felicia
B. Kayla
",B
"Felicia can speak fewer languages than Kayla because _ is less traveled than the other.

Question: In this sentence, who does the blank refer to?

A. Felicia
B. Kayla
",A
"Katrina has a more modern dressing style than Maria because _ has a younger soul.

Question: In this sentence, who does the blank refer to?

A. Katrina
B. Maria
",A
"Katrina has a more modern dressing style than Maria because _ is an old soul.

Question: In this sentence, who does the blank refer to?

A. Katrina
B. Maria
",B
"Lindsey bonded more quickly with her classmates than Jessica because _ had a rather unfriendly disposition.

Question: In this sentence, who does the blank refer to?

A. Lindsey
B. Jessica
",B
"Lindsey bonded more quickly with her classmates than Jessica because _ had a friendly disposition.

Question: In this sentence, who does the blank refer to?

A. Lindsey
B. Jessica
",A
"Brett first saw Donald at the office before they led him back to Randy to take a look at his teeth. _ was the receptionist.

Question: In this sentence, who does the blank refer to?

A. Donald
B. Randy
",A
"Brett first saw Donald at the office before they led him back to Randy to take a look at his teeth. _ was the dentist.

Question: In this sentence, who does the blank refer to?

A. Donald
B. Randy
",B
"I always preferred the hottub to the pool after a workout, because the _ was worse for recovery.

Question: In this sentence, who does the blank refer to?

A. hottub
B. pool
",B
"I always preferred the hottub to the pool after a workout, because the _ was better for recovery.

Question: In this sentence, who does the blank refer to?

A. hottub
B. pool
",A
"The student preferred doing their homework with pencil rather than pen, because the _ provided more control.

Question: In this sentence, who does the blank refer to?

A. pen
B. pencil
",B
"The student preferred doing their homework with pencil rather than pen, because the _ provided less control.

Question: In this sentence, who does the blank refer to?

A. pen
B. pencil
",A
"I wanted a new tattoo and needed help deciding on a dragon or a tiger.  I decided to get a realistic one and got the _ .

Question: In this sentence, who does the blank refer to?

A. tiger
B. dragon
",A
"I wanted a new tattoo and needed help deciding on a dragon or a tiger.  I decided to get a fantasy one and got the _ .

Question: In this sentence, who does the blank refer to?

A. tiger
B. dragon
",B
"The man hired a lawyer to create the contract but read the paperwork himself, because the _ was simple.

Question: In this sentence, who does the blank refer to?

A. Contract
B. Paperwork
",B
"The man hired a lawyer to create the contract but read the paperwork himself, because the _ was complicated.

Question: In this sentence, who does the blank refer to?

A. Contract
B. Paperwork
",A
"The man tried to put the rock into the aquarium but the _ was too large.

Question: In this sentence, who does the blank refer to?

A. rock
B. aquarium
",A
"The man tried to put the rock into the aquarium but the _ was too small.

Question: In this sentence, who does the blank refer to?

A. rock
B. aquarium
",B
"Brian worked on the back of Randy because _ had a body that was needing of massage.

Question: In this sentence, who does the blank refer to?

A. Brian
B. Randy
",B
"Brian worked on the back of Randy because _ had a body that was capable of massage.

Question: In this sentence, who does the blank refer to?

A. Brian
B. Randy
",A
"The man tried to put the phone on the wall but the _ was too large.

Question: In this sentence, who does the blank refer to?

A. wall
B. phone
",B
"The man tried to put the phone on the wall but the _ was too small.

Question: In this sentence, who does the blank refer to?

A. wall
B. phone
",A
"Jennifer had larger feet than Emily so _ always had a harder time finding high heeled shoes.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Emily
",A
"Jennifer had larger feet than Emily so _ never had a harder time finding high heeled shoes.

Question: In this sentence, who does the blank refer to?

A. Jennifer
B. Emily
",B
"Jason needed the balm but not Kenneth because _ had painless calf muscles after working out.

Question: In this sentence, who does the blank refer to?

A. Jason
B. Kenneth
",B
"Jason needed the balm but not Kenneth because _ had sore calf muscles after working out.

Question: In this sentence, who does the blank refer to?

A. Jason
B. Kenneth
",A
"Being slim and toned came naturally to Patricia but not Samantha because _ worked out regularly.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Samantha
",A
"Being slim and toned came naturally to Patricia but not Samantha although _ worked out regularly.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Samantha
",B
"For work the technician went shopping for computer components and replaced the CPU but not the GPU because the _ was fried.

Question: In this sentence, who does the blank refer to?

A. CPU
B. GPU
",A
"For work the technician went shopping for computer components and replaced the CPU but not the GPU because the _ was new.

Question: In this sentence, who does the blank refer to?

A. CPU
B. GPU
",B
"Emily shared their dessert with Kayla after they both had dinner, and _ thanked them profusely.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Kayla
",B
"Emily shared their dessert with Kayla after they both had dinner, and _ was thanked profusely.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Kayla
",A
"The surface of the table was smooth compared to the bench, because the _ had been neglected.

Question: In this sentence, who does the blank refer to?

A. bench
B. table
",A
"The surface of the table was smooth compared to the bench, because the _ had been sanded.

Question: In this sentence, who does the blank refer to?

A. bench
B. table
",B
"Apparently the cat loved Monica more than Christine because the cat would hate bite _ when it saw them.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Christine
",B
"Apparently the cat loved Monica more than Christine because the cat would love bite _ when it saw them.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Christine
",A
"The man could not jump over the wall, but easily hopped over the fence, because the _ was shorter.

Question: In this sentence, who does the blank refer to?

A. wall
B. fence
",B
"The man could not jump over the wall, but easily hopped over the fence, because the _ was taller.

Question: In this sentence, who does the blank refer to?

A. wall
B. fence
",A
"Natalie helped Samantha to read the menu at the restaurant because _ brought her reading glasses.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Samantha
",A
"Natalie helped Samantha to read the menu at the restaurant because _ left her reading glasses at home.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Samantha
",B
"Derrick would have to walk to the store around the block unlike Neil since _ lived further away from it.

Question: In this sentence, who does the blank refer to?

A. Derrick
B. Neil
",A
"Derrick would have to walk to the store around the block unlike Neil since _ lived closer to it.

Question: In this sentence, who does the blank refer to?

A. Derrick
B. Neil
",B
"The gerbil of Kenneth died from neglect, while Hunter's is nice and healthy. _ is a competent pet owner.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Hunter
",B
"The gerbil of Kenneth died from neglect, while Hunter's is nice and healthy. _ is an irresponsible pet owner.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Hunter
",A
"The score for the basketball game was 16 for the home team and 4 for the away team, the _ was behind.

Question: In this sentence, who does the blank refer to?

A. home team
B. away team
",B
"The score for the basketball game was 16 for the home team and 4 for the away team, the _ was ahead.

Question: In this sentence, who does the blank refer to?

A. home team
B. away team
",A
"Leslie studied very hard for the physics test, but Jason didn't. _ got a good grade on their test.

Question: In this sentence, who does the blank refer to?

A. Leslie
B. Jason
",A
"Leslie studied very hard for the physics test, but Jason didn't. _ got a bad grade on their test.

Question: In this sentence, who does the blank refer to?

A. Leslie
B. Jason
",B
"Jessica wants to write an alien sci fi story and asks for a help from her role model Angela, because _ is professional writer.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Angela
",B
"Jessica wants to write an alien sci fi story and asks for a help from her role model Angela, because _ is beginner.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Angela
",A
"Juniper's school put down a patch of artificial grass on the dying lawn. It didn't match because the _ was too yellow.

Question: In this sentence, who does the blank refer to?

A. grass
B. lawn
",B
"Juniper's school put down a patch of artificial grass on the dying lawn. It didn't match because the _ was too green.

Question: In this sentence, who does the blank refer to?

A. grass
B. lawn
",A
"The cabinets provide more shelf space than the closets, because the _ are quite diminutive.

Question: In this sentence, who does the blank refer to?

A. closets
B. cabinets
",A
"The cabinets provide more shelf space than the closets, because the _ are quite massive.

Question: In this sentence, who does the blank refer to?

A. closets
B. cabinets
",B
"Tanya thought it was unfair she was standing, while Victoria was sitting, since _ was perfectly healthy.

Question: In this sentence, who does the blank refer to?

A. Tanya
B. Victoria
",B
"Tanya thought it was unfair she was standing, while Victoria was sitting, since _ was 8 months pregnant.

Question: In this sentence, who does the blank refer to?

A. Tanya
B. Victoria
",A
"We treated the wooden wall on the house but not the floor since the _ had some termite problems in the past.

Question: In this sentence, who does the blank refer to?

A. wall
B. floor
",A
"We treated the wooden wall on the house but not the floor since the _ had no termite problems in the past.

Question: In this sentence, who does the blank refer to?

A. wall
B. floor
",B
"To save the ship, we had to lose the anchor and not the lifeboat since the _ was light.

Question: In this sentence, who does the blank refer to?

A. anchor
B. lifeboat
",B
"To save the ship, we had to lose the anchor and not the lifeboat since the _ was heavy.

Question: In this sentence, who does the blank refer to?

A. anchor
B. lifeboat
",A
"Carrie had health insurance coverage while Angela did not, as _ had a really great job.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Angela
",A
"Carrie had health insurance coverage while Angela did not, as _ had a really bad job.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Angela
",B
"Kate wants to join the music club, while she has no interest in the chess club. She must be fascinated with the _ .

Question: In this sentence, who does the blank refer to?

A. music club
B. chess club
",A
"Kate wants to join the music club, while she has no interest in the chess club. She must be uncaring about the _ .

Question: In this sentence, who does the blank refer to?

A. music club
B. chess club
",B
"The presentation that Nelson gave was bad, and Lawrence's was the best in class. _ remembered to practice.

Question: In this sentence, who does the blank refer to?

A. Nelson
B. Lawrence
",B
"The presentation that Nelson gave was bad, and Lawrence's was the best in class. _ forgot to practice.

Question: In this sentence, who does the blank refer to?

A. Nelson
B. Lawrence
",A
"James can never know what was written on the envelope in the box because just the _ is hidden.

Question: In this sentence, who does the blank refer to?

A. box
B. envelope
",B
"James can never know what was written on the envelope in the box because just the _ is visible.

Question: In this sentence, who does the blank refer to?

A. box
B. envelope
",A
"Tanya needed help from Cynthia to get down the stairs in her huge wedding dress, but _ didn't make her feel silly.

Question: In this sentence, who does the blank refer to?

A. Tanya
B. Cynthia
",B
"Tanya needed help from Cynthia to get down the stairs in her huge wedding dress, and _ felt a bit silly.

Question: In this sentence, who does the blank refer to?

A. Tanya
B. Cynthia
",A
"Normally teachers love giving children books to read instead of videos to watch because the _ are unoriginal.

Question: In this sentence, who does the blank refer to?

A. books
B. videos
",B
"Normally teachers love giving children books to read instead of videos to watch because the _ are motivating.

Question: In this sentence, who does the blank refer to?

A. books
B. videos
",A
"I wish that I had enough money to buy a new house, but I don't because the _ is too little.

Question: In this sentence, who does the blank refer to?

A. house
B. money
",B
"I wish that I had enough money to buy a new house, but I don't because the _ is too expensive.

Question: In this sentence, who does the blank refer to?

A. house
B. money
",A
"Jessica washed and dried Laura's pots and pans because _  borrowed them to cook dinner.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Laura
",A
"Jessica washed and dried Laura's pots and pans since _ lent them to cook dinner.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Laura
",B
"When Adam ran the bucket through the bush, he got more berries when scooping forward with the _ .

Question: In this sentence, who does the blank refer to?

A. bucket
B. bush
",A
"When Adam ran the bucket through the bush, he got less berries when scooping backward from the _ .

Question: In this sentence, who does the blank refer to?

A. bucket
B. bush
",B
"Ian had a pond in his backyard that Michael took great care of, so _ was grateful.

Question: In this sentence, who does the blank refer to?

A. Ian
B. Michael
",A
"Ian had a pond in his backyard that Michael took great care of, so _ was always tired.

Question: In this sentence, who does the blank refer to?

A. Ian
B. Michael
",B
"The new paint  won't fit in the box because the _ is too short.

Question: In this sentence, who does the blank refer to?

A. paint
B. box
",B
"The new paint  won't fit in the box because the _ is too tall.

Question: In this sentence, who does the blank refer to?

A. paint
B. box
",A
"Emily was jealous of Monica despite _ also passing the final exam in history class.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Monica
",A
"Emily was jealous of Monica because _ got 100% on the final exam in history class.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Monica
",B
"If you're interested in alpha hydroxy acid for skincare, I'd recommend starting with our cream rather than our serum since the _ is harsher.

Question: In this sentence, who does the blank refer to?

A. cream
B. serum
",B
"If you're interested in alpha hydroxy acid for skincare, I'd recommend starting with our cream rather than our serum since the _ is gentler.

Question: In this sentence, who does the blank refer to?

A. cream
B. serum
",A
"Bill wanted to keep his house clean instead of dirty to keep the ants from coming in. Keeping the _ house was bad.

Question: In this sentence, who does the blank refer to?

A. clean
B. dirty
",B
"Bill wanted to keep his house clean instead of dirty to keep the ants from coming in. Keeping the _ house was good.

Question: In this sentence, who does the blank refer to?

A. clean
B. dirty
",A
"Randy was helping Eric find a way to improve his credit because _ is an accountant.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Eric
",A
"Randy was helping Eric find a way to improve his credit because _ is a bankruptcy filer.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Eric
",B
"The website displayed fonts that were really tiny. As a result, Tim read a book to extract the information. The _ was more legible.

Question: In this sentence, who does the blank refer to?

A. website
B. book
",B
"The website displayed fonts that were really tiny. As a result, Tim read a book to extract the information. The _ was illegible.

Question: In this sentence, who does the blank refer to?

A. website
B. book
",A
"Derrick's statement was always longer than that of Christopher because _ had a bigger talent for writing.

Question: In this sentence, who does the blank refer to?

A. Derrick
B. Christopher
",A
"Derrick's statement was always longer than that of Christopher because _ had a smaller talent for writing.

Question: In this sentence, who does the blank refer to?

A. Derrick
B. Christopher
",B
"The weights were easier for Elena to lift than Maria since _ worked out a lot.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Maria
",A
"The weights were harder for Elena to lift than Maria since _ worked out a lot.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Maria
",B
"Laura got hired for the job right away, but Elena did not, because _ had interviewed well.

Question: In this sentence, who does the blank refer to?

A. Laura
B. Elena
",A
"Laura got hired for the job right away, but Elena did not, because _ had interviewed poorly.

Question: In this sentence, who does the blank refer to?

A. Laura
B. Elena
",B
"Jane tried to apply her makeup in the mirror at home or at her workplace bathroom, she was running late so she applied her makeup at the _ .

Question: In this sentence, who does the blank refer to?

A. workplace
B. home
",A
"Jane tried to apply her makeup in the mirror at home or at her workplace bathroom, she was on time so she applied her makeup at the _ mirror .

Question: In this sentence, who does the blank refer to?

A. workplace
B. home
",B
"Rachel was naturally bossy, unlike Katrina who was shy. _ hated to be in charge.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Katrina
",B
"Rachel was naturally bossy, unlike Katrina who was shy. _ loved to be in charge.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Katrina
",A
"Benjamin had very clear and youthful skin but Brett had rough aged skin because _ took exceptional care of their skin.

Question: In this sentence, who does the blank refer to?

A. Benjamin
B. Brett
",A
"Benjamin had very clear and youthful skin but Brett had rough aged skin because _ took poor care of their skin.

Question: In this sentence, who does the blank refer to?

A. Benjamin
B. Brett
",B
"The plane flew at a lower altitude than the helicopter because the _ had less engine power.

Question: In this sentence, who does the blank refer to?

A. plane
B. helicopter
",A
"The plane flew at a lower altitude than the helicopter because the _ had more engine power.

Question: In this sentence, who does the blank refer to?

A. plane
B. helicopter
",B
"The contractor wanted to build the church on the vacant lot but the _ was too large.

Question: In this sentence, who does the blank refer to?

A. church
B. lot
",A
"The contractor wanted to build the church on the vacant lot but the _ was too small.

Question: In this sentence, who does the blank refer to?

A. church
B. lot
",B
"Eric was having a hard time sleeping at night while Christopher slept well because _ had a clean conscience.

Question: In this sentence, who does the blank refer to?

A. Eric
B. Christopher
",B
"Eric was having a hard time sleeping at night while Christopher slept well because _ had a guilty conscience.

Question: In this sentence, who does the blank refer to?

A. Eric
B. Christopher
",A
"While packing for hunting Chris made sure to bring his bag and not his knife because the _ was essential.

Question: In this sentence, who does the blank refer to?

A. bag
B. knife
",A
"While packing for hunting Chris made sure to bring his bag and not his knife because the _ was nonessential.

Question: In this sentence, who does the blank refer to?

A. bag
B. knife
",B
"Neil used Kenneth's iron to press their pants, because _ told them that it was harder to hang them.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Kenneth
",B
"Neil used Kenneth's iron to press their pants, but _ thought that it was easier to hang them.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Kenneth
",A
"Brian spent all day looking out the window and watching William's every move, so _ thought he was a stalker.

Question: In this sentence, who does the blank refer to?

A. Brian
B. William
",B
"Brian spent all day looking out the window and watching William's every move, so _ was considered a stalker.

Question: In this sentence, who does the blank refer to?

A. Brian
B. William
",A
"The menu choices were a cheeseburger or salad and because I cared about staying fit I chose the _ for dinner.

Question: In this sentence, who does the blank refer to?

A. salad
B. cheeseburger
",A
"The menu choices were a cheeseburger or salad but because I didn't care about staying fit I chose the _ for dinner.

Question: In this sentence, who does the blank refer to?

A. salad
B. cheeseburger
",B
"The banana nut bread Monica makes is not tasty like Christine's, so _ is the amateur cook.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Christine
",A
"The banana nut bread Monica makes is not tasty like Christine's, so _ is the experienced cook.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Christine
",B
"They found it easier to diagnose the disease instead of the condition, since the _ was active.

Question: In this sentence, who does the blank refer to?

A. disease
B. condition
",A
"They found it easier to diagnose the disease instead of the condition, since the _ was passive.

Question: In this sentence, who does the blank refer to?

A. disease
B. condition
",B
"Emily wanted to sell vodka and Christine wanted to sell sadwiches, _ needed to obtain a liquor license.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Christine
",A
"Emily wanted to sell vodka and Christine wanted to sell sandwiches, _ needed to obtain a food safety license.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Christine
",B
"John chose to make the attic into a study space rather than the family room because the _ is quiet.

Question: In this sentence, who does the blank refer to?

A. attic
B. family room
",A
"John chose to make the attic into a study space rather than the family room because the _ is loud.

Question: In this sentence, who does the blank refer to?

A. attic
B. family room
",B
"Sally liked taking a plane to travel abroad instead of a boat because she got there quicker by the _ .

Question: In this sentence, who does the blank refer to?

A. plane
B. boat
",A
"Sally liked taking a plane to travel abroad instead of a boat because she got there slower by the _ .

Question: In this sentence, who does the blank refer to?

A. plane
B. boat
",B
"Hindi lessons were given to Nick from Matthew at the college, as _ is a student.

Question: In this sentence, who does the blank refer to?

A. Nick
B. Matthew
",A
"Hindi lessons were given to Nick from Matthew at the college, as _ is a professor.

Question: In this sentence, who does the blank refer to?

A. Nick
B. Matthew
",B
"John cannot hear the sound of the bell in the other room because of the radio beside him. The _ is loud.

Question: In this sentence, who does the blank refer to?

A. radio
B. bell
",A
"John cannot hear the sound of the bell in the other room because of the radio beside him. The _ is quiet.

Question: In this sentence, who does the blank refer to?

A. radio
B. bell
",B
"My first flight arrives at 04:00 and my second flight is at 04:20, so there wasn't much time. Fortunately, the _ was early, so it worked out.

Question: In this sentence, who does the blank refer to?

A. first flight
B. second flight
",A
"My first flight arrives at 04:00 and my second flight is at 04:20, so there wasn't much time. Fortunately, the _ was late, so it worked out.

Question: In this sentence, who does the blank refer to?

A. first flight
B. second flight
",B
"Matthew very rarely suffered from sickness but Joel often did because _ was very careful around infectious people.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Joel
",A
"Matthew very rarely suffered from sickness but Joel often did because _ was very reckless around infectious people.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Joel
",B
"Patricia had a lot less tricks in basketball than Mary because _ just started playing last year.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Mary
",A
"Patricia had a lot less tricks in basketball than Mary because _ started playing ten years ago.

Question: In this sentence, who does the blank refer to?

A. Patricia
B. Mary
",B
"Hunter liked giving a lot of pretty things to Justin, because _ enjoyed seeing the reactions.

Question: In this sentence, who does the blank refer to?

A. Hunter
B. Justin
",A
"Hunter liked giving a lot of pretty things to Justin, because _ enjoyed seeing the sparkles.

Question: In this sentence, who does the blank refer to?

A. Hunter
B. Justin
",B
"The man caught a bigger fish in the ocean than in the lake because the water was deeper in the _ .

Question: In this sentence, who does the blank refer to?

A. ocean
B. lake
",A
"The man caught a bigger fish in the ocean than in the lake because the water was shallower in the _ .

Question: In this sentence, who does the blank refer to?

A. ocean
B. lake
",B
"I like to play with the golf ball rather than a tennis ball as the _ fits in my fist.

Question: In this sentence, who does the blank refer to?

A. golf ball
B. tennis ball
",A
"I like to play with the golf ball rather than a tennis ball as the _  extends my fist.

Question: In this sentence, who does the blank refer to?

A. golf ball
B. tennis ball
",B
"Neil works with kids all day, but Donald never encounters children at work. _ is a teacher.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Donald
",A
"Neil works with kids all day, but Donald never encounters children at work. _ is a banker.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Donald
",B
"I allow children to play with beach balls in the house but not golf balls as the _ are soft.

Question: In this sentence, who does the blank refer to?

A. beach balls
B. golf balls
",A
"I allow children to play with beach balls in the house but not golf balls as the _ are hard.

Question: In this sentence, who does the blank refer to?

A. beach balls
B. golf balls
",B
"Using the shovel gave the man blisters but the rake was comfortable to use because the handle of the _ was rough.

Question: In this sentence, who does the blank refer to?

A. Shovel
B. Rake
",A
"Using the shovel gave the man blisters but the rake was comfortable to use because the handle of the _ was smooth.

Question: In this sentence, who does the blank refer to?

A. Shovel
B. Rake
",B
"Jeffrey broke the trust Kyle put in them when _ found out what happened to the money.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Kyle
",B
"Jeffrey broke the trust Kyle put in them when _ lied about what happened to the money.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Kyle
",A
"Logan had a cleaner car than Joel had because _ had gone to the car wash.

Question: In this sentence, who does the blank refer to?

A. Logan
B. Joel
",A
"Logan had a dirtier car than Joel had because _ had gone to the car wash.

Question: In this sentence, who does the blank refer to?

A. Logan
B. Joel
",B
"Jessica kept her body in shape while Jennifer didn't care, so _ was always obese.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Jennifer
",B
"Jessica kept her body in shape while Jennifer didn't care, so _ was always slender.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Jennifer
",A
"When traveling on an airplane, Emily needed to hold on to Mary's hand because _ was afraid of flying.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Mary
",A
"When traveling on an airplane, Emily needed to hold on to Mary's hand because _ was brave while flying.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Mary
",B
"The dance was great, but the party after was something to avoid, as the people at the _ were so fun.

Question: In this sentence, who does the blank refer to?

A. dance
B. party
",A
"The dance was great, but the party after was something to avoid, as the people at the _ were so miserable.

Question: In this sentence, who does the blank refer to?

A. dance
B. party
",B
"Natalie found their tongue very useful but Laura found their's less useful because _ was very taciturn.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Laura
",B
"Natalie found their tongue very useful but Laura found their's less useful because _ was very verbose.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Laura
",A
"Monica had the bad habit of chewing their nails but Katrina didn't have the same habit. _ had neat looking hands.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Katrina
",B
"Monica had the bad habit of chewing their nails but Katrina didn't have the same habit. _ had raggedy looking hands.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Katrina
",A
"The ride at the fair was scary, so the child decided to hold on the rail instead of the seat as the _ provided anxiety to him.

Question: In this sentence, who does the blank refer to?

A. rail
B. seat
",B
"The ride at the fair was scary, so the child decided to hold on the rail instead of the seat as the _ provided comfort to him.

Question: In this sentence, who does the blank refer to?

A. rail
B. seat
",A
"Emily asked Erin how to care for geraniums in the winter even though _ was a florist.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Erin
",A
"Emily asked Erin how to care for geraniums in the winter because _ was a florist.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Erin
",B
"Rebecca kept a healthy lifestyle while Jessica was often sick, because _ liked to smoke regularly.

Question: In this sentence, who does the blank refer to?

A. Rebecca
B. Jessica
",B
"Rebecca kept a healthy lifestyle while Jessica was often sick, because _ liked to exercise regularly.

Question: In this sentence, who does the blank refer to?

A. Rebecca
B. Jessica
",A
"My group of friends online and offline are very different. The _ friends all have similar stories because we're from around here.

Question: In this sentence, who does the blank refer to?

A. offline
B. online
",A
"My group of friends online and offline are very different. The _ friends all have different stories because we're from all over.

Question: In this sentence, who does the blank refer to?

A. offline
B. online
",B
"Christine gave up trying to bond with the cat even though it bonded with Angela because _ is approachable.

Question: In this sentence, who does the blank refer to?

A. Christine
B. Angela
",B
"Christine gave up trying to bond with the cat even though it bonded with Angela because _ is frustrated.

Question: In this sentence, who does the blank refer to?

A. Christine
B. Angela
",A
"The process this year took longer than the investigation last year, because the _ was more involved.

Question: In this sentence, who does the blank refer to?

A. process
B. investigation
",A
"The process this year took longer than the investigation last year, because the _ was less involved.

Question: In this sentence, who does the blank refer to?

A. process
B. investigation
",B
"During summer Victoria always felt confident wearing leggins but Natalie did not as _ was very slender.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Natalie
",A
"During summer Victoria always felt confident wearing leggins but Natalie did not as _ was very overweight.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Natalie
",B
"Kenneth stood at the bar and got the attention of the bartender, Michael; _ then made a vodka tonic with a lime slice.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Michael
",B
"Kenneth stood at the bar and got the attention of the bartender, Michael; _ ordered a vodka tonic with a lime slice.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Michael
",A
"She preferred to ride a bike over a skateboard, because the _ feels more unstable.

Question: In this sentence, who does the blank refer to?

A. bike
B. skateboard
",B
"She preferred to ride a bike over a skateboard, because the _ feels more stable.

Question: In this sentence, who does the blank refer to?

A. bike
B. skateboard
",A
