input,answer
"Tim decided to swap coffee with tea as he has read that tea contributes towards losing weight. The _ is the best option for losing weight.

Question: In this sentence, who does the blank refer to?

A. tea
B. coffee
",A
"Tim decided to swap coffee with tea as he has read that tea contributes towards losing weight. The _ is not so good for losing weight.

Question: In this sentence, who does the blank refer to?

A. tea
B. coffee
",B
"I smelled the cookies and wondered if mom was making oatmeal or chocolate chip.  I smelled melted chocolate so I ran down to get the _ cookies.

Question: In this sentence, who does the blank refer to?

A. oatmeal
B. chocolate chip
",B
"I smelled the cookies and wondered if mom was making oatmeal or chocolate chip.  I smelled cinnamon so I ran down to get the _ cookies.

Question: In this sentence, who does the blank refer to?

A. oatmeal
B. chocolate chip
",A
"The woman swerved her bike to avoid the stroller but crashed into a wall, the _ was damaged.

Question: In this sentence, who does the blank refer to?

A. bike
B. stroller
",A
"The woman swerved her bike to avoid the stroller but crashed into a wall, the _ was unharmed.

Question: In this sentence, who does the blank refer to?

A. bike
B. stroller
",B
"Nelson got a lien put on his house so Eric lent him some money which _ promised to pay back as soon as possible.

Question: In this sentence, who does the blank refer to?

A. Nelson
B. Eric
",A
"Nelson got a lien put on his house so Eric lent him some money which _ expected to be paid back as soon as possible.

Question: In this sentence, who does the blank refer to?

A. Nelson
B. Eric
",B
"Since Betty is a lot less resourceful than Natalie, _ tends to save money easier.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Natalie
",B
"Since Betty is a lot less resourceful than Natalie, _ tends to spend money easier.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Natalie
",A
"The job was found when a friend gave him a phone and a bus pass. The _ was older.

Question: In this sentence, who does the blank refer to?

A. phone
B. pass
",A
"The job was found when a friend gave him a phone and a bus pass. The _ was temporary.

Question: In this sentence, who does the blank refer to?

A. phone
B. pass
",B
"Samuel got onto Michael about how to clean despite the fact _ always helped clean the place.

Question: In this sentence, who does the blank refer to?

A. Samuel
B. Michael
",B
"Samuel got onto Michael about how to clean despite the fact _ never helped clean the place.

Question: In this sentence, who does the blank refer to?

A. Samuel
B. Michael
",A
"Ben went to a restaurant and was stuck between ordering ginger or peppermint tea. He chose the _ because he liked the bitterness.

Question: In this sentence, who does the blank refer to?

A. ginger
B. mint
",A
"Ben went to a restaurant and was stuck between ordering ginger or peppermint tea. He chose the _ because he liked the freshness.

Question: In this sentence, who does the blank refer to?

A. ginger
B. mint
",B
"You will see lots of weeds in the yard of Matthew but none in the yard of Aaron as _ loves outside work.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Aaron
",B
"You will see lots of weeds in the yard of Matthew but none in the yard of Aaron as _ hates outside work.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Aaron
",A
"Jesse was learning to parallel park when he hit the gas pedal so hard he hit the car behind him and got out to check on the _ .

Question: In this sentence, who does the blank refer to?

A. gas pedal
B. car
",B
"Jesse was learning to parallel park when he hit the gas pedal so hard he hit the car behind him and removed his foot from the _ .

Question: In this sentence, who does the blank refer to?

A. gas pedal
B. car
",A
"Cynthia got a much better score on their math test than Rebecca. _ took the time to study for it.

Question: In this sentence, who does the blank refer to?

A. Cynthia
B. Rebecca
",A
"Cynthia got a much better score on their math test than Rebecca. _ didn't take the time to study for it.

Question: In this sentence, who does the blank refer to?

A. Cynthia
B. Rebecca
",B
"Mary sat still while Victoria listened to her chest. The diagnosis was dengue fever, which surprised _ as she hadn't found this in patients.

Question: In this sentence, who does the blank refer to?

A. Mary
B. Victoria
",B
"Mary sat still while Victoria listened to her chest. The diagnosis was dengue fever, which surprised _ as she was a homebody.

Question: In this sentence, who does the blank refer to?

A. Mary
B. Victoria
",A
"Nick was less of a sports fan than Derrick, so _ rarely attended basketball games.

Question: In this sentence, who does the blank refer to?

A. Nick
B. Derrick
",A
"Nick was less of a sports fan than Derrick, so _ often attended basketball games.

Question: In this sentence, who does the blank refer to?

A. Nick
B. Derrick
",B
"The fact is dating can be difficult if one wants to from friends to couple. People should always be respectful of the _ truth they may want to stay.

Question: In this sentence, who does the blank refer to?

A. fact
B. difficult
",B
"The fact is dating can be difficult if one wants to from friends to couple. People should always be respectful of the _ they may want to stay friends.

Question: In this sentence, who does the blank refer to?

A. fact
B. difficult
",A
"Elena hated the smell of that soap compared to Laura, because _ had good memories from that smell.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Laura
",B
"Elena hated the smell of that soap compared to Laura, because _ had bad memories from that smell.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Laura
",A
"The goat was trying to cross some water but she could only make it past the lake and not the river because the _ was too deep.

Question: In this sentence, who does the blank refer to?

A. lake
B. river
",B
"The goat was trying to cross some water but she could only make it past the lake and not the river because the _ was shallow.

Question: In this sentence, who does the blank refer to?

A. lake
B. river
",A
"Marilyn was usually a casual dresser, but since the wedding was formal, she knew the _ dress she bought would be inappropriate.

Question: In this sentence, who does the blank refer to?

A. casual
B. formal
",A
"Marilyn was usually a casual dresser, but since the wedding was formal, she knew the _ dress she bought would be appropriate.

Question: In this sentence, who does the blank refer to?

A. casual
B. formal
",B
"The damage in Hawaii was worse than the destruction in Japan, because the _ was from a weaker earthquake.

Question: In this sentence, who does the blank refer to?

A. damage
B. destruction
",B
"The damage in Hawaii was worse than the destruction in Japan, because the _ was from a stronger earthquake.

Question: In this sentence, who does the blank refer to?

A. damage
B. destruction
",A
"Jill poured the entire bag of flour into the mixing bowl until the _ was full.

Question: In this sentence, who does the blank refer to?

A. bag
B. bowl
",B
"Jill poured the entire bag of flour into the mixing bowl until the _ was empty.

Question: In this sentence, who does the blank refer to?

A. bag
B. bowl
",A
"Gem went to get new supplies for her hamster and she found snacks and exercise balls She chose the _ because her hamster was fat.

Question: In this sentence, who does the blank refer to?

A. exercise balls
B. snacks
",A
"Gem went to get new supplies for her hamster and she found snacks and exercise balls She chose the _ because her hamster was skinny.

Question: In this sentence, who does the blank refer to?

A. exercise balls
B. snacks
",B
"Doris wished she had gone to the rock concert rather than the art show, because the _ was exciting.

Question: In this sentence, who does the blank refer to?

A. art show
B. rock concert
",B
"Doris wished she had gone to the rock concert rather than the art show, because the _ was boring.

Question: In this sentence, who does the blank refer to?

A. art show
B. rock concert
",A
"Learn to crochet was something Victoria learned at an early age but not Emily. _ is able to knit a sweater.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Emily
",A
"Learn to crochet was something Victoria learned at an early age but not Emily. _ is able to buy a sweater.

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Emily
",B
"Carrie had a warehouse job while Felicia had an office job. _ had trouble with their lower back.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Felicia
",A
"Carrie had a warehouse job while Felicia had an office job. _ had no issues with their lower back.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Felicia
",B
"Spongebob decided between a pineapple and a rock to live under the sea, but the _ was just wrong.

Question: In this sentence, who does the blank refer to?

A. pineapple
B. rock
",B
"Spongebob decided between a pineapple and a rock to live under the sea, but the _ was just right.

Question: In this sentence, who does the blank refer to?

A. pineapple
B. rock
",A
"The woman got the blouse instead of the shirt, because the _ was a less fitting size.

Question: In this sentence, who does the blank refer to?

A. shirt
B. blouse
",A
"The woman got the blouse instead of the shirt, because the _ was a more fitting size.

Question: In this sentence, who does the blank refer to?

A. shirt
B. blouse
",B
"To avoid separation, Randy followed closely behind Kyle because _ was very familiar with the area.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Kyle
",B
"To avoid separation, Randy followed closely behind Kyle because _ was new to the area.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Kyle
",A
"The police were looking for Neil and not Nelson, by reason that _ was a wanted person.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Nelson
",A
"The police were looking for Neil and not Nelson, by reason that _ was an unwanted person.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Nelson
",B
"James was able to get more slices from the cakes than expected. The _ are small.

Question: In this sentence, who does the blank refer to?

A. slices
B. cakes
",A
"James was able to get more slices from the cakes than expected. The _ are big.

Question: In this sentence, who does the blank refer to?

A. slices
B. cakes
",B
"Elena accidentally spilled her coconut oil all over Amy which made _ feel very angry.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Amy
",B
"Elena accidentally spilled her coconut oil all over Amy which made _ feel very apologetic.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Amy
",A
"In order to use the washer and dryer for laundry, Steve separated his laundry into dirty and wet, then he filled the _ with dirty laundry.

Question: In this sentence, who does the blank refer to?

A. washer
B. dryer
",A
"In order to use the washer and dryer for laundry, Steve separated his laundry into dirty and wet, then he filled the _ with wet laundry.

Question: In this sentence, who does the blank refer to?

A. washer
B. dryer
",B
"Joe added the cloves to the dinner instead of the peppers because he liked the way the _ tasted.

Question: In this sentence, who does the blank refer to?

A. peppers
B. cloves
",B
"Joe added the cloves to the dinner instead of the peppers because he disliked the way the _ tasted.

Question: In this sentence, who does the blank refer to?

A. peppers
B. cloves
",A
"Cynthia prefers a gas grill while Monica does not because _ doesn't like the smoky flavor of a charcoal grill.

Question: In this sentence, who does the blank refer to?

A. Cynthia
B. Monica
",A
"Cynthia prefers a gas grill while Monica does not since _ likes the smoky flavor of a charcoal grill.

Question: In this sentence, who does the blank refer to?

A. Cynthia
B. Monica
",B
"Developing good study habits came easier to Neil than Benjamin because _ did not have a lot of self discipline.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Benjamin
",B
"Developing good study habits came easier to Neil than Benjamin because _ had a lot of self discipline.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Benjamin
",A
"Dennis has to always watch cholesterol levels unlike Kyle because _ was advised by the doctor.

Question: In this sentence, who does the blank refer to?

A. Dennis
B. Kyle
",A
"Dennis never has to watch cholesterol levels unlike Kyle because _ was advised by the doctor.

Question: In this sentence, who does the blank refer to?

A. Dennis
B. Kyle
",B
"The problem at the conference could not be accurately identified because the _ was complex.

Question: In this sentence, who does the blank refer to?

A. problem
B. conference
",A
"The problem at the conference could not be accurately identified because the _ was simple.

Question: In this sentence, who does the blank refer to?

A. problem
B. conference
",B
"Daphne got herself a cloak and a bodysuit for her Raven costume, and she thought the _ made her look mysterious.

Question: In this sentence, who does the blank refer to?

A. cloak
B. bodysuit
",A
"Daphne got herself a cloak and a bodysuit for her Raven costume, and she thought the _ made her look skinny.

Question: In this sentence, who does the blank refer to?

A. cloak
B. bodysuit
",B
"The poses in Yoga are easier for Kenneth compared to Ryan because _ is limber.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Ryan
",A
"The poses in Yoga are easier for Kenneth compared to Ryan because _ is stiff.

Question: In this sentence, who does the blank refer to?

A. Kenneth
B. Ryan
",B
"I grilled the steak for too long, but not the chicken breast so the _ ended up dry.

Question: In this sentence, who does the blank refer to?

A. chicken breast
B. steak
",B
"I grilled the steak for too long, but not the chicken breast so the _ ended up juicy.

Question: In this sentence, who does the blank refer to?

A. chicken breast
B. steak
",A
"Betty asked Jessica when the roses would bloom, because _ had little knowledge about flowers.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Jessica
",A
"Betty asked Jessica when the roses would bloom, because _ had extensive knowledge about flowers.

Question: In this sentence, who does the blank refer to?

A. Betty
B. Jessica
",B
"I tried to clean the pipe with the brush but I couldn't because the _ was too small.

Question: In this sentence, who does the blank refer to?

A. pipe
B. brush
",A
"I tried to clean the pipe with the brush but I couldn't because the _ was too big.

Question: In this sentence, who does the blank refer to?

A. pipe
B. brush
",B
"Jacob was satisfied with the soda but was unsatisfied with the sherbet because the _ was tasty.

Question: In this sentence, who does the blank refer to?

A. soda
B. sherbet
",A
"Jacob was satisfied with the soda but was unsatisfied with the sherbet because the _ was strange.

Question: In this sentence, who does the blank refer to?

A. soda
B. sherbet
",B
"While having a discussion about what to make for dinner, Leslie suggested making rice; Joseph preferred pasta. _ agreed to make rice instead.

Question: In this sentence, who does the blank refer to?

A. Leslie
B. Joseph
",B
"While having a discussion about what to make for dinner, Leslie suggested making rice; Joseph preferred pasta. _ agreed to make pasta instead.

Question: In this sentence, who does the blank refer to?

A. Leslie
B. Joseph
",A
"I despise the system in place now at college compared to the program at school, because the _ is horrendous.

Question: In this sentence, who does the blank refer to?

A. system
B. program
",A
"I despise the system in place now at college compared to the program at school, because the _ is simple.

Question: In this sentence, who does the blank refer to?

A. system
B. program
",B
"Samuel always wore a condom when the met a new lover, but Craig rarely ever wore on. _ caught genital warts from a dirty girl.

Question: In this sentence, who does the blank refer to?

A. Samuel
B. Craig
",B
"Samuel always wore a condom when the met a new lover, but Craig rarely ever wore on. _ never contracted genital warts from a dirty girl.

Question: In this sentence, who does the blank refer to?

A. Samuel
B. Craig
",A
"I used an ax to chop down a tree, but had to get a bigger ax because the _ was too thick.

Question: In this sentence, who does the blank refer to?

A. ax
B. tree
",B
"I used an ax to chop down a tree, but had to get a bigger ax because the _ was too small.

Question: In this sentence, who does the blank refer to?

A. ax
B. tree
",A
"Kayla brought something from Lindsey in the store, because _ wanted to sell it and so it was brought.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Lindsey
",B
"Kayla brought something from Lindsey in the store, because _ wanted to buy it and so it was brought.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Lindsey
",A
"The orthodontist complimented Christopher and not Jason as _ remembers to brush and floss his teeth daily.

Question: In this sentence, who does the blank refer to?

A. Christopher
B. Jason
",A
"The orthodontist complimented Christopher and not Jason as _ forgetss to brush and floss his teeth daily.

Question: In this sentence, who does the blank refer to?

A. Christopher
B. Jason
",B
"The film was only playing during the weekday or over the weekend. We went on the _ because everyone was at work and it was less crowded.

Question: In this sentence, who does the blank refer to?

A. weekday
B. weekend
",A
"The film was only playing during the weekday or over the weekend. We went on the _ even though everyone was off work and it was more crowded.

Question: In this sentence, who does the blank refer to?

A. weekday
B. weekend
",B
"Carrie went to the vet more often than Rebecca because _ had more puppies in their care.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Rebecca
",A
"Carrie went to the vet more often than Rebecca because _ had less puppies in their care.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Rebecca
",B
"Her appointment to get her hair done was at 5:00, but she needed to catch the 4:30 train.  The _ was early, so she arrived with plenty of time.

Question: In this sentence, who does the blank refer to?

A. appointment
B. train
",B
"Her appointment to get her hair done was at 5:00, but she needed to catch the 4:30 train.  The _ was late, so she arrived with plenty of time.

Question: In this sentence, who does the blank refer to?

A. appointment
B. train
",A
"Neil is determined to overcome his laziness and help Matthew do yard work, because _ is struggling outside.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Matthew
",B
"Neil is determined to overcome his laziness and help Matthew do yard work, but _ is struggling to get up.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Matthew
",A
"In order to have a higher effect, Ben could change the lighting or music. He chose the _ because it was invisible.

Question: In this sentence, who does the blank refer to?

A. lighting
B. music
",B
"In order to have a higher effect, Ben could change the lighting or music. He chose the _ because it was visible.

Question: In this sentence, who does the blank refer to?

A. lighting
B. music
",A
"The barber tried to use the chemical to wash the smell out of the man's hair but the _ was too weak.

Question: In this sentence, who does the blank refer to?

A. smell
B. chemical
",B
"The barber tried to use the chemical to wash the smell out of the man's hair but the _ was too strong.

Question: In this sentence, who does the blank refer to?

A. smell
B. chemical
",A
"Mary purchased new swimwear for her daughter, but did not need to buy shorts, because her daughter had outgrown the _ .

Question: In this sentence, who does the blank refer to?

A. swimwear
B. shorts
",A
"Mary purchased new swimwear for her daughter, but did not need to buy shorts, because her daughter still fit in the _ .

Question: In this sentence, who does the blank refer to?

A. swimwear
B. shorts
",B
"Christine is opening an organic store and asks if Rachel wants to work for her, because _ needs a job.

Question: In this sentence, who does the blank refer to?

A. Christine
B. Rachel
",B
"Christine is opening an organic store and asks if Rachel wants to work for her, because _ needs employees.

Question: In this sentence, who does the blank refer to?

A. Christine
B. Rachel
",A
"In order to prune the flowers in his garden outside, Ted looked down at his shovel and his shears and picked up the _ .

Question: In this sentence, who does the blank refer to?

A. shovel
B. shears
",B
"In order to transplant the flowers in his garden outside, Ted looked down at his shovel and his shears and picked up the _ .

Question: In this sentence, who does the blank refer to?

A. shovel
B. shears
",A
"The daughter of Tanya was more embarrassed than Angela's daughter because _ yelled at her in public.

Question: In this sentence, who does the blank refer to?

A. Tanya
B. Angela
",A
"The daughter of Tanya was more embarrassed than Angela's daughter because _ talked to her in private.

Question: In this sentence, who does the blank refer to?

A. Tanya
B. Angela
",B
"I couldn't decide what jewelry to wear, should I go with the emerald or sapphire?  My outfit was blue, so I chose the _ .

Question: In this sentence, who does the blank refer to?

A. sapphire
B. emerald
",A
"I couldn't decide what jewelry to wear, should I go with the emerald or sapphire?  My outfit was green, so I chose the _ .

Question: In this sentence, who does the blank refer to?

A. sapphire
B. emerald
",B
"James found out some stain on his teeth even after using the brush. The _ is weak.

Question: In this sentence, who does the blank refer to?

A. brush
B. stain
",A
"James found out some stain on his teeth even after using the brush. The _ is tough.

Question: In this sentence, who does the blank refer to?

A. brush
B. stain
",B
"The man grabbed the rake instead of the broom to knock the ball off of the roof because the _ was shorter.

Question: In this sentence, who does the blank refer to?

A. rake
B. broom
",B
"The man grabbed the rake instead of the broom to knock the ball off of the roof because the _ was longer.

Question: In this sentence, who does the blank refer to?

A. rake
B. broom
",A
"It took a long time for Mary to heal from her fallout with Tanya as _ was just more resilient.

Question: In this sentence, who does the blank refer to?

A. Mary
B. Tanya
",B
"It took a long time for Mary to heal from her fallout with Tanya as _ was just more sensitive.

Question: In this sentence, who does the blank refer to?

A. Mary
B. Tanya
",A
"The plane had to arrive after the helicopter, so the _ delayed leaving immediately to time the arrivals right.

Question: In this sentence, who does the blank refer to?

A. plane
B. helicopter
",A
"The plane had to arrive after the helicopter, so the _ was leaving immediately to time the arrivals right.

Question: In this sentence, who does the blank refer to?

A. plane
B. helicopter
",B
"Adam owns three cats, while Benjamin has none, so it is more likely that _ is the animal hater.

Question: In this sentence, who does the blank refer to?

A. Adam
B. Benjamin
",B
"Adam owns three cats, while Benjamin has none, so it is more likely that _ is the animal lover.

Question: In this sentence, who does the blank refer to?

A. Adam
B. Benjamin
",A
"The brush Laura gave to Jessica was a family heirloom, so _ put it in a shadow box.

Question: In this sentence, who does the blank refer to?

A. Laura
B. Jessica
",B
"The brush Laura accepted from Jessica was a family heirloom, so _ put it in a shadow box.

Question: In this sentence, who does the blank refer to?

A. Laura
B. Jessica
",A
"Neil has recently gotten hepatitis A and asks for Kevin's advice, because _ has already had hepatitis.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Kevin
",B
"Neil has recently gotten hepatitis A and asks for Kevin's advice, because _ has never had hepatitis.

Question: In this sentence, who does the blank refer to?

A. Neil
B. Kevin
",A
"The dye showed up on Maria's hair more than Megan's hair because _ had lighter hair.

Question: In this sentence, who does the blank refer to?

A. Maria
B. Megan
",A
"The dye showed up on Maria's hair more than Megan's hair because _ had darker hair.

Question: In this sentence, who does the blank refer to?

A. Maria
B. Megan
",B
"Jeffrey's house was on fire and Lawrence put it out, later _ brought him a large gift as thanks.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Lawrence
",A
"Jeffrey's house was on fire and Lawrence put it out, later _ received a large gift as thanks.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Lawrence
",B
"Pimples seemed to form more often for Rachel than Felicia because _ kept their face washed.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Felicia
",B
"Pimples seemed to form more often for Rachel than Felicia because _ kept their face dirty.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Felicia
",A
"Natalie was having an ant problem and hates bugs so called Elena for help since _ is fearful.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Elena
",A
"Natalie was having an ant problem and hates bugs so called Elena for help since _ is fearless.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Elena
",B
"Jessica couldn't use a hose to wash her car in the driveway because the _ was too long.

Question: In this sentence, who does the blank refer to?

A. hose
B. driveway
",B
"Jessica couldn't use a hose to wash her car in the driveway because the _ was too short.

Question: In this sentence, who does the blank refer to?

A. hose
B. driveway
",A
"While the man modified the height of the bike, the boy rode the tricycle, because the _ was the correct height.

Question: In this sentence, who does the blank refer to?

A. bike
B. tricycle
",B
"While the man modified the height of the bike, the boy rode the tricycle, because the _ was the incorrect height.

Question: In this sentence, who does the blank refer to?

A. bike
B. tricycle
",A
"Brett hated to wear socks and Ian did not because _ liked to let their feet breath.

Question: In this sentence, who does the blank refer to?

A. Brett
B. Ian
",A
"Brett hated to wear socks and Ian did not because _ didn't care about letting their feet breath.

Question: In this sentence, who does the blank refer to?

A. Brett
B. Ian
",B
"Cynthia loved to read fiction while Christine preferred non-fiction. _ thought Harry Potter was stupid.

Question: In this sentence, who does the blank refer to?

A. Cynthia
B. Christine
",B
"Cynthia loved to read fiction while Christine preferred non-fiction. _ thought Harry Potter was magical.

Question: In this sentence, who does the blank refer to?

A. Cynthia
B. Christine
",A
"Logan was Donald's new research assistant so _ tried to give the instructions that are necessary.

Question: In this sentence, who does the blank refer to?

A. Logan
B. Donald
",B
"Logan was Donald's new research assistant so _ tried to follow the instructions they were given.

Question: In this sentence, who does the blank refer to?

A. Logan
B. Donald
",A
"A barn will withstand winter very well but a shed will not because the _ is vulnerable.

Question: In this sentence, who does the blank refer to?

A. barn
B. shed
",B
"A barn will withstand winter very well but a shed will not because the _ is insulated.

Question: In this sentence, who does the blank refer to?

A. barn
B. shed
",A
"SEO is work that Natalie performs sometimes, but Patricia never has, so _ is likely inferior with technology.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Patricia
",B
"SEO is work that Natalie performs sometimes, but Patricia never has, so _ is likely better with technology.

Question: In this sentence, who does the blank refer to?

A. Natalie
B. Patricia
",A
"The farmer switched his pig feed from wheat to corn because the _ was more expensive.

Question: In this sentence, who does the blank refer to?

A. corn
B. wheat
",B
"The farmer switched his pig feed from wheat to corn because the _ was cheaper.

Question: In this sentence, who does the blank refer to?

A. corn
B. wheat
",A
"The dog was crying with the collar hurting its neck because the _ is small.

Question: In this sentence, who does the blank refer to?

A. neck
B. collar
",B
"The dog was crying with the collar hurting its neck because the _ is big.

Question: In this sentence, who does the blank refer to?

A. neck
B. collar
",A
"The retired person opted for the lounging chair in Mexico instead of the hammock as the _ was comfortable.

Question: In this sentence, who does the blank refer to?

A. lounging chair
B. hammock
",A
"The retired person opted for the lounging chair in Mexico instead of the hammock as the _ was uncomfortable.

Question: In this sentence, who does the blank refer to?

A. lounging chair
B. hammock
",B
"The tastes of Ian make him like dark chocolate more than Brett who likes milk chocolate, so _ is more likely to be an adult.

Question: In this sentence, who does the blank refer to?

A. Ian
B. Brett
",A
"The tastes of Ian make him like dark chocolate more than Brett who likes milk chocolate, so _ is more likely to be a kid.

Question: In this sentence, who does the blank refer to?

A. Ian
B. Brett
",B
"Adam turned on his computer to work on a plan for surprising Matthew because _ is a prankster.

Question: In this sentence, who does the blank refer to?

A. Adam
B. Matthew
",A
"Adam turned on his computer to work on a plan for surprising Matthew because _ has a birthday coming up.

Question: In this sentence, who does the blank refer to?

A. Adam
B. Matthew
",B
"The single Monica did not envy Emily 's married life, as _ had lost her freedom.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Emily
",B
"The single Monica did not envy Emily 's married life, as _ relished her freedom.

Question: In this sentence, who does the blank refer to?

A. Monica
B. Emily
",A
"Jack was going to make a tuna sandwich but ended up eating a tuna salad. After burning the bread the _ was appetizing.

Question: In this sentence, who does the blank refer to?

A. salad
B. sandwich
",A
"Jack was going to make a tuna sandwich but ended up eating a tuna salad. After burning the bread the _ was unappetizing.

Question: In this sentence, who does the blank refer to?

A. salad
B. sandwich
",B
"Sunburn was a problem for Joseph but not for Donald because _ had very a very fair skin tone.

Question: In this sentence, who does the blank refer to?

A. Joseph
B. Donald
",A
"Sunburn was a problem for Joseph but not for Donald because _ had very a very dark skin tone.

Question: In this sentence, who does the blank refer to?

A. Joseph
B. Donald
",B
"Carrie worked for a great company compared to Samantha, therefore _ received a lot more benefits.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Samantha
",A
"Carrie worked for a bad company compared to Samantha, therefore _ received a lot more benefits.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Samantha
",B
"When her dog got lost, Maria but up posters at the playground but not the pool because few people go to the _ these days.

Question: In this sentence, who does the blank refer to?

A. playground
B. pool
",B
"When her dog got lost, Maria but up posters at the playground but not the pool because many people go to the _ these days.

Question: In this sentence, who does the blank refer to?

A. playground
B. pool
",A
"At the mall on Friday, Laura paid Jennifer for the diamonds because _ was the vendor.

Question: In this sentence, who does the blank refer to?

A. Laura
B. Jennifer
",B
"At the mall on Friday, Laura paid Jennifer for the diamonds because _ was the customer.

Question: In this sentence, who does the blank refer to?

A. Laura
B. Jennifer
",A
"Liz was making a pizza with tomato sauce, cheese, pepperoni, and basil. The last thing she used was the _ .

Question: In this sentence, who does the blank refer to?

A. tomato sauce
B. basil
",B
"Liz was making a pizza with tomato sauce, cheese, pepperoni, and basil. The first thing she used was the _ .

Question: In this sentence, who does the blank refer to?

A. tomato sauce
B. basil
",A
"The bucket was a better choice than the cup to carry water because the _ held less.

Question: In this sentence, who does the blank refer to?

A. bucket
B. cup
",B
"The bucket was a better choice than the cup to carry water because the _ held more.

Question: In this sentence, who does the blank refer to?

A. bucket
B. cup
",A
"The man didn't want to get his rearview mirror replaced before the windshield, since the _ was dirtier.

Question: In this sentence, who does the blank refer to?

A. windshield
B. mirror
",A
"The man didn't want to get his rearview mirror replaced before the windshield, since the _ was cleaner.

Question: In this sentence, who does the blank refer to?

A. windshield
B. mirror
",B
"The plant withered in the garden but thrived in the field, as the _ had inadequate nutrients for it.

Question: In this sentence, who does the blank refer to?

A. garden
B. field
",A
"The plant withered in the garden but thrived in the field, as the _ had plentiful nutrients for it.

Question: In this sentence, who does the blank refer to?

A. garden
B. field
",B
"John thought his hand was broken, but it was actually his foot because the _ was straight.

Question: In this sentence, who does the blank refer to?

A. foot
B. hand
",B
"John thought his hand was broken, but it was actually his foot because the _ was bent.

Question: In this sentence, who does the blank refer to?

A. foot
B. hand
",A
"All the players involved in playing cards had only two decks. The _ were too few.

Question: In this sentence, who does the blank refer to?

A. Cards
B. Decks
",A
"All the players involved in playing cards had only two decks. The _ were not enough.

Question: In this sentence, who does the blank refer to?

A. Cards
B. Decks
",B
"I got sap in my hair and had an easy time getting it out, so we had to gently remove the _ off my head.

Question: In this sentence, who does the blank refer to?

A. hair
B. sap
",B
"I got sap in my hair and had a bad time getting it out, so we had to shave the _ off my head.

Question: In this sentence, who does the blank refer to?

A. hair
B. sap
",A
"Gavin reads a book before going to bed instead of watching TV, because the _ helps him stay awake.

Question: In this sentence, who does the blank refer to?

A. book
B. TV
",B
"Gavin reads a book before going to bed instead of watching TV, because the _ helps him fall asleep.

Question: In this sentence, who does the blank refer to?

A. book
B. TV
",A
"Plucking the brow took longer for Elena compared to Katrina because _ had a thin brow.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Katrina
",B
"Plucking the brow took longer for Elena compared to Katrina because _ had a uni-brow.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Katrina
",A
"Leslie likes iPhones while Justin likes the brand Samsung, _ will not purchase a new iPhone he dislikes the brand.

Question: In this sentence, who does the blank refer to?

A. Leslie
B. Justin
",B
"Leslie likes iPhones while Justin likes the brand Samsung, _ will purchase a new iPhone soon he likes the  brand.

Question: In this sentence, who does the blank refer to?

A. Leslie
B. Justin
",A
"The shoes had more traction on the gym floor than on the grass because the _ was dry.

Question: In this sentence, who does the blank refer to?

A. grass
B. floor
",B
"The shoes had more traction on the gym floor than on the grass because the _ was wet.

Question: In this sentence, who does the blank refer to?

A. grass
B. floor
",A
"Katrina likes to keep moving whilst Angela likes to stay still because _ is calm.

Question: In this sentence, who does the blank refer to?

A. Katrina
B. Angela
",B
