input,answer
"The number of squirrels in a certain ecosystem changes over time. These changes can be represented as a number of connected data points. Which method would a student most likely use to show this information?
A. pie chart
B. line graph
C. pictogram
D. data table",B
"Pedro shook a can of soda. When the soda was opened, foam and soda burst from the can. Which statement best explains what happened?
A. A new substance was formed.
B. The gas pressure was released from the can.
C. The sugar in the soda turned into a gas.
D. The can absorbed heat from the air.",B
"Where is most of Earth's water located?
A. glaciers
B. lakes
C. oceans
D. rivers",C
"Investigations were performed to test several methods of keeping petals from falling off flowers that had been cut. Which is the most likely reason for this investigation?
A. to test a hypothesis
B. to form a theory
C. to produce a scientific paper
D. to change previous results",A
"Two seismographs are placed 500 km from an active fault line, one on each side of the active fault line. During an earthquake, what most likely accounts for the different readings on the seismographs?
A. the pull of gravity on the waves
B. the interaction of light with waves
C. the differences in the strength of the waves' origins
D. the different media through which the waves travel",D
"Scientists dig in a dry area at the bottom of a mountain range. Fossilized shells of freshwater mussels are found in the area. Which is a likely conclusion that scientists will draw based on this evidence?
A. Rivers once flowed through the area.
B. Volcanoes were once active in the area.
C. The ocean shoreline once reached this area.
D. Floods were a common occurrence in this area.",A
"An apple appears red when struck by white light. This appearance is because the red light is reflected and the other colors are absorbed. What color will this apple appear to be when struck by blue light?
A. black
B. blue
C. red
D. white",A
"In New York State, an observer will usually see the Sun rise in the
A. north
B. south
C. east
D. west",C
"Burning coal and natural gas are ways to produce electricity. Both coal and natural gas are nonrenewable resources. Which is an example of producing electricity using a renewable source of energy?
A. using food pieces to make compost
B. gliding a boat through the water using sails
C. putting an energy-saving lightbulb in a lamp
D. heating a home with energy collected by solar panels",D
"When liquid water freezes, it forms ice. What is the physical state of an ice cube?
A. gas
B. solid
C. liquid
D. plasma",B
"A student uses a hand lens to observe which of these objects?
A. a mountain
B. the Moon
C. an insect
D. bacteria",C
"Which type of rock would most likely contain a fossil?
A. metamorphic rock
B. sedimentary rock
C. igneous rock
D. molten rock",B
"Some events on Earth happen instantly while others take thousands of years to occur. Which process takes the longest time to complete?
A. rivers rising due to storms and floods
B. evaporation of water from the leaves of a plant
C. weathering of a rock to form small rocks and sand
D. movement of small pieces of rock by flowing water",C
"Where do many of the basic life functions take place in organisms?
A. brain
B. cells
C. heart
D. nerves",B
"Which physical structure would best help a bear to survive a winter in New York State?
A. big ears
B. black nose
C. thick fur
D. brown eyes",C
"What is made when sugar is dissolved in water?
A. a colloid
B. a solution
C. a suspension
D. an evaporation",B
"Gasoline for cars is produced from fossil fuels. Using gasoline can most likely lead to which environmental problem?
A. soil erosion
B. water pollution
C. wildlife extinction
D. global warming",D
"Which of the following is a cause of the ocean levels periodically rising and then falling?
A. the slight tilt of the Moon
B. the force of gravity from the Moon
C. the convection within Earth's mantle
D. the revolution of Earth around the Sun",B
"A scientist is searching for areas where new solar systems might form. What feature is the scientist looking for?
A. a star similar to our Sun
B. a cloud of dust and gas
C. an oxygen-rich atmosphere
D. a gravitational acceleration of 9.8 m/sec2",B
"About how often is a full moon observed from Earth's surface?
A. each week
B. once a month
C. every two weeks
D. once each leap year",B
"When animals use energy, they produce
A. nitrogen
B. iron sulfide
C. oxygen
D. carbon dioxide",D
"Which would provide evidence of seafloor spreading?
A. higher levels of salinity in the ocean water
B. stronger currents at the surface of the ocean
C. cooled magma found on the edge of the plates
D. greater reproduction levels for organisms at the bottom of the ocean",C
"Mitosis occurs in living things when a cell divides to produce two cells. Compared to the original cell, how many chromosomes are in each of the resulting cells?
A. half as many
B. the same number
C. twice as many
D. an unpredictable number",B
"Which organ directly works to protect the human body from disease?
A. heart
B. kidney
C. pancreas
D. skin",D
"Steven went to a farm and picked a bright red tomato from a broken branch on the plant. The tomato had a rotten spot with a worm inside of it. Instead of eating the tomato, Steven decided to plant the seeds and grow new tomato plants. Which characteristic of the tomato plant is inherited and could change over several generations?
A. color of the skin
B. size of rotten spots
C. length of worms inside
D. number of broken branches",A
"Many leaves appear green because the leaves
A. resist green light.
B. bend all colors except green.
C. reflect green light.
D. reflect all colors except green.",C
"Which of these is the best definition of heredity?
A. the transfer of learning from one generation to the next
B. the transfer of visible features from one generation to the next
C. the passage of dominant genes from one generation to the next
D. the passage of genetic information from one generation to the next",D
"Which of the following describes how a microwave oven heats food?
A. The oven's interior reflects heat onto the food.
B. The oven's interior, like a lens, focuses heat onto the food.
C. Water molecules in the food reflect energy from microwave radiation.
D. Water molecules in the food absorb the energy of microwave radiation.",D
"Which three systems of the human body function together to move and control body parts?
A. nervous, skeletal, and muscular
B. muscular, endocrine, and excretory
C. digestive, excretory, and reproductive
D. circulatory, endocrine, and respiratory",A
"Astronomers have found evidence for the existence of a super-massive black hole in the center of the giant elliptical galaxy M87. What is thought to cause black holes to form?
A. the death of a low-mass star
B. the gravity of a large nebula
C. the collapse of a high-mass star
D. the combining of material from planets",C
"A research team wanted to produce a smaller variety of German shepherd dogs. They mated the smallest dogs from different litters for several generations. This is an example of which concept?
A. extinction
B. mutation
C. selective breeding
D. natural selection",C
"A class learns about weather. The students in the class measure the outside air temperature at the same time each day. Which way of measuring the temperature would provide the most accurate data?
A. taking the measurement in the shade
B. placing the thermometer on the ground
C. taking a measurement using a different tool each day
D. recording the measurements from three thermometers",D
"Earth's magnetosphere is not uniformly shaped. It is compressed on the side facing the Sun and has a long tail extending away from the Sun. Which phenomenon is responsible for this shape?
A. centripetal force of Earth's rotation
B. gravitational attraction between Earth and the Sun
C. solar winds bringing high-energy particles toward Earth
D. differences in the distance between Earth and the Sun during Earth's orbit",C
"Which living organism makes its own food using sunlight?
A. lizard
B. tree
C. deer
D. hawk",B
"Who was the first person to base a system of classification on organisms having similar structures?
A. Aristotle
B. Darwin
C. Einstein
D. Linnaeus",D
"Which is a process that converts sunlight energy into a compound that stores chemical energy?
A. phototropism
B. photosynthesis
C. respiration
D. pollination",B
"Which most likely contributed to the extinction of many species and endangered the survival of others?
A. pollution
B. habitat destruction
C. an asteroid hitting Earth
D. tectonic plate movement",B
"Which is the most basic unit of living things?
A. Cells
B. Bones
C. Tissues
D. Organs",A
"What are the two main jobs of the skeletal system?
A. support and protect the body
B. digest food and carry messages for the body
C. get rid of wastes and defend the body from disease
D. sense changes in the environment and carry food through the body",A
"Which is an example of a chemical change?
A. sand separated from water by filtering
B. water evaporating from a puddle
C. a rock being eroded by wind
D. a nail rusting in water",D
"Which of these is a renewable resource found in Nevada?
A. zinc metal
B. gravel deposits
C. petroleum products
D. geothermal energy",D
"Which two body systems are involved in inhaling oxygen and exhaling carbon dioxide?
A. endocrine and skeletal
B. excretory and nervous
C. circulatory and respiratory
D. digestive and reproductive",C
"Materials such as carbon and nitrogen go through cycles. The cycling of nitrogen waste materials is mostly dependent upon the role of which factor?
A. atmosphere
B. bacteria
C. sunlight
D. trees",B
"Which of these is unique to the process of scientific investigation?
A. observing an event as it occurs
B. discussing results with other experts
C. publishing the results on a webpage
D. collecting data in an experiment",D
"Which did Thomas Edison invent?
A. microscope
B. compass
C. light bulb
D. steam engine",C
"If soil is permeable
A. water cannot flow through it.
B. water easily flows through it.
C. it contains many minerals.
D. it contains few minerals.",B
"Sally is making candy on the stove. She places a thermometer in the candy. What is she measuring?
A. length
B. speed
C. temperature
D. weight",C
"Anthony and Zach want to know how the temperature of the air affects the temperature of lake water. Which type of tool should they use to measure the temperatures?
A. balance
B. ruler
C. scale
D. thermometer",D
"Which serve as evidence for a scientific theory?
A. guesses
B. opinions
C. arguments
D. observations",D
"Which of the following identifies the primary function of a radio station tower in a communication system?
A. decoder
B. encoder
C. receiver
D. transmitter",D
"Down feathers are used by many sleeping bag manufacturers because down feathers are
A. fire resistant.
B. comfortable padding.
C. good insulators.
D. water resistant.",C
"A farmer sprayed his orange trees with a pesticide to eliminate the insects damaging the trees. Some of the insects survived and produced offspring that were also resistant to the insecticide. Which process is illustrated by the pesticide resistance of the offspring?
A. natural selection
B. selective breeding
C. aerobic respiration
D. sexual reproduction",A
"An elephant is a multicellular organism that weighs about 200 pounds at birth and can grow to weigh as much as 15,000 pounds. What increases as the elephant grows into an adult?
A. the size of each body cell
B. the number of cells in its body
C. the amount of energy in its cells
D. the collection of water in each cell",B
"The human body is made up of organ systems that work together as one unit. Which systems work together to prepare and distribute food for cells?
A. digestive and circulatory
B. digestive and endocrine
C. nervous and respiratory
D. nervous and excretory",A
"The human body is composed of different systems made of specialized cells, tissues, and organs. Each of these structures has a specific function that aids in the survival of the human species. Which organs are used in reproduction?
A. brain, spinal cord, and eyes
B. lungs, esophagus, and heart
C. mouth, stomach, and gallbladder
D. ovaries, uterus, and fallopian tubes",D
"Which type of organism is at the lowest level of the food chain?
A. autotroph
B. heterotroph
C. carnivore
D. omnivore",A
"Jake's cats eat food from a can. The cats come running into the kitchen when they hear the electric can opener. Now, each time Jake's mother opens a can of corn, the cats come running. This is an example of
A. learned behavior
B. correct behavior
C. instinct
D. migration",A
"A team of surveyors takes measurements of ground altitude at horizontal intervals of 1 meter over a 400 square meter area. These measurements can best be used to produce which representation of the area?
A. a topographical map
B. a map of wind currents
C. a plate tectonic diagram
D. a chart of sedimentary layers",A
"Some schools have programs to recycle paper products such as student papers, newspapers, and cardboard boxes. Which of these statements describes a positive effect of recycling paper products?
A. Schools need to buy less paper.
B. Fewer trees need to be cut.
C. Landfills have less room for other trash.
D. Recycling consumes more energy than making new paper.",B
"Light sometimes behaves as waves and other times as particles. Which property of light is equally explainable by treating light as either particles or waves?
A. interference of light
B. reflection of light
C. diffraction of light
D. polarization of light",B
"The topography of Nevada is dominated by basins and mountain ranges associated with which geological phenomena?
A. faults
B. trenches
C. hot spots
D. hydrothermal vents",A
"Which biological activity occurs in a repeated rhythm?
A. sneezing
B. coughing
C. breathing
D. blinking",C
"Which model best illustrates the wave property that enables scientists to explore Earth's interior using seismic waves?
A. shining a light on rock in a bowl
B. shining a light through a prism
C. shining a light through a periscope
D. shining a light on a sundial",B
"In 1933, a hurricane came ashore at Ocean City, Maryland. A hurricane negatively affects a coastline by
A. causing erosion
B. causing earthquakes
C. increasing food production
D. increasing the growth of grasses",A
"Which statement describes the location of our Sun in the universe?
A. Our Sun orbits Earth in the Andromeda galaxy.
B. Our Sun orbits Earth in the Milky Way galaxy.
C. Our Sun is the center of a solar system in the Milky Way galaxy.
D. Our Sun is the center of a solar system in the Andromeda galaxy.",C
"Scientists claim that the area around the Grand Canyon was once covered by an ocean. What evidence would support their claim?
A. Dinosaur footprints were found near the Grand Canyon.
B. Fish were found living in the rivers of the Grand Canyon.
C. Fossils of ocean animals were found at the Grand Canyon.
D. Bones from desert animals were found at the Grand Canyon.",C
"Which is true of scientific discoveries?
A. All scientific discoveries are based solely on observation and never experimentation.
B. Sometimes scientific discoveries are made by accident, like the discovery of penicillin.
C. If a scientist cannot provide the exact time and place his or her discovery was made, it is dismissed.
D. All scientific discoveries are regulated by government agencies, like the Food and Drug Administration.",B
"Which is a process that most likely formed the Appalachian Mountains found in the eastern part of North America?
A. earthquake
B. folded rock
C. plate tectonics
D. volcanic activity",C
"Which technology used to generate electrical power involves a trade-off between economical electricity and long-term waste disposal problems?
A. fossil fuel
B. nuclear reactor
C. solar collector
D. wind turbine",B
"All the ponds in an area dried up during a drought. The population of which of the following animals that live in the area is most affected by the drought?
A. deer
B. frog
C. hawk
D. squirrel",B
"Which substance is usually found in nature as a liquid, solid, and gas?
A. water
B. rock
C. metal
D. glass",A
"The scientific name for a giraffe is Giraffa camelopardalis. What two levels of classification does this name represent?
A. family and order
B. kingdom and genus
C. phylum and domain
D. genus and species",D
"The Moon has the greatest effect on Earth's
A. year
B. seasons
C. ocean tides
D. daylight hours",C
"Granite is classified as a rock because it
A. is made of minerals.
B. is hard and rounded.
C. has crystals.
D. has mass.",A
"The measure of the amount of light received on Earth from a star is known as
A. parallax.
B. redshift.
C. absolute magnitude.
D. apparent magnitude.",D
"Heat from deep in Earth's interior is transferred to its crust by which of the following?
A. conduction in the ocean
B. convection in the mantle
C. radiation from the solid core
D. evaporation at mid-ocean ridges",B
"The growth of which of the following usually occurs first in primary succession on a bare rock?
A. Lichens
B. Grasses
C. Trees
D. Shrubs",A
"The process by which water vapor in the atmosphere cools and becomes a liquid is called
A. evaporation.
B. perspiration.
C. condensation.
D. transportation.",C
"A student is dropping objects of various sizes and shapes and recording the time it takes for each object to hit the ground. Which question is the student most likely trying to answer?
A. What force slows some objects down?
B. What force pulls objects to the ground?
C. Do some objects fall more quickly than others?
D. Do objects break or bounce when hitting the ground?",C
"Which two processes in the water cycle are primarily responsible for the creation of a lake?
A. evaporation and runoff
B. evaporation and condensation
C. precipitation and runoff
D. precipitation and condensation",C
"The correct procedure after completing a laboratory experiment is to
A. put all non-reusable glass in the trash.
B. pour all used chemicals down the sink.
C. collect and store recyclable material.
D. return used samples to natural settings.",C
"Which is an example of primary ecological succession?
A. plants and animals invading an abandoned crop field
B. mangroves stabilizing the soils on tropical coasts
C. minerals spurring rapid plant growth
D. lichen growth on rocks",D
"What is true of mutualistic relationships among organisms?
A. The organisms ignore each other.
B. The organisms cooperate with each other.
C. The organisms prey on each other.
D. The organisms compete with each other.",B
"Carolina uses a microscope to view a soil sample taken from her backyard. Which part of the soil would she ONLY be able to see with a microscope?
A. bacteria
B. grass
C. rainwater
D. rocks",A
"The part of the rock cycle that transforms compressed rock formed from sea organism shells into a harder, denser rock is
A. igneous rock becoming sedimentary rock.
B. igneous rock becoming metamorphic rock.
C. metamorphic rock becoming igneous rock.
D. sedimentary rock becoming metamorphic rock.",D
"A group of scientists predicts that Earth's oceans will be able to take up more carbon dioxide as atmospheric carbon dioxide levels increase and the atmosphere warms. Which of these statements about the solubility of gases in ocean water would lead you to question this prediction?
A. Solubility decreases with an increase in salinity.
B. Solubility decreases with an increase in temperature.
C. Solubility increases with an increase in pressure.
D. Solubility increases with an increase in pH.",B
"Which of the following elements is best able to combine with itself and hydrogen [H] to form large molecules?
A. sodium [Na]
B. lithium [Li]
C. sulfur [S]
D. carbon [C]",D
"Growing thicker fur in the winter helps some animals to
A. hide from danger
B. attract a mate
C. find food
D. keep warm",D
"Several types of mechanisms in the body regulate the rate of chemical reactions in the digestive system. Among the most important are feedback systems, which control the release rate of
A. lipids.
B. enzymes.
C. nucleic acids.
D. carbohydrates.",B
"The water in a pond gets colder one night. Which tool is best to observe its temperature change?
A. balance
B. magnifying glass
C. ruler
D. thermometer",D
"During subduction, one tectonic plate is forced below another. The subducting plate is forced into the
A. asthenosphere.
B. lithosphere.
C. outer core.
D. inner core.",A
"What two gases make up most of the Earth's atmosphere?
A. Hydrogen and oxygen
B. Hydrogen and nitrogen
C. Oxygen and carbon dioxide
D. Oxygen and nitrogen",D
"A light-year is a measure of
A. time.
B. energy.
C. distance.
D. direction.",C
"In the human body, cellular respiration breaks down sugar molecules after they enter the cell. What results from this process?
A. growth of bacteria
B. release of energy
C. activity of enzymes
D. production of oxygen",B
"What causes a person to have blue eyes?
A. eating foods high in protein at a young age
B. having a brother or sister with blue eyes
C. being overexposed to the Sun at a young age
D. receiving a gene for blue eyes from each parent",D
"When an atom loses or gains an electron, it changes
A. atomic mass.
B. atomic number.
C. charge.
D. element.",C
"In which pair of elements are both metalloids?
A. Sn and Sb
B. Sb and Te
C. Te and I
D. I and Xe",B
"Florida has a large supply of phosphate that ancient seas deposited millions of years ago. The phosphate contains the remains of animals that were deposited in layers on the sea floor. Which type of rock did the phosphate become?
A. intrusive igneous
B. extrusive igneous
C. clastic sedimentary
D. organic sedimentary",D
"After months of studying and obtaining data on the behavior of birds, biologists from around the world will look at the data and
A. come up with several possible interpretations.
B. reject it and do their own investigations.
C. change the data to fit their expectations.
D. publish their own interpretations in a science journal.",A
"Which mixture can be easily separated by adding water and pouring it through a coffee filter?
A. sugar and salt
B. salt and sand
C. sugar and baking soda
D. iron filings and sand",B
"Living things depend on energy from
A. the Sun
B. the Moon
C. soil
D. water",A
"Research into the total amount of oil available for use around the world can affect what kind of human choice?
A. where to retire
B. how to travel to work
C. what kind of coffee to drink
D. whether to recycle glass and aluminum",B
"Hydrochloric acid (HCl) reacts with sodium hydroxide (NaOH) to produce a saltwater solution. What are the products of this chemical reaction?
A. NaCl and H_{2}O
B. NaOH and HCl
C. HCl and NaCl
D. NaOH and H_{2}O",A
"Which human activity most often has a harmful effect on the environment?
A. breathing
B. growing
C. planting
D. polluting",D
"Young frogs do not resemble adult frogs. Which term is given to this pattern of development in frogs?
A. asexual reproduction
B. cloning
C. metamorphosis
D. biological adaptation",C
"Bones support the body. What pulls and pushes on bones to move them?
A. blood
B. nerves
C. muscles
D. skin",C
"Which statement best describes why a calcium-fortified juice would advertise that it is good for growing children?
A. Calcium helps the growth of bones.
B. Calcium provides energy for growth.
C. Children need to drink a lot of fluids.
D. Children need calcium to prevent allergies.",A
"Which of these tectonic plate boundaries is most likely to form a volcano?
A. a continental plate colliding with a continental plate
B. an oceanic plate sliding past a continental plate
C. a continental plate sliding past a continental plate
D. an oceanic plate colliding into a continental plate",D
"Which of the following is an example of heat transfer by conduction?
A. a whole metal spoon getting hot when one end is in hot soup
B. the inside of a car in the sun getting very hot
C. a tar road getting hotter in the sun than a concrete sidewalk
D. a fireplace fire heating a room on a cold day",A
"Alicia gives her brother a push while he is seated on a swing. She finds that after a few seconds, she needs to push again to keep him going. The reason her brother slows down is because the mechanical energy is converted into
A. potential energy that heats the air.
B. chemical energy that moves the swing.
C. kinetic energy which makes the swing slow down.
D. thermal energy that is released into the atmosphere.",D
"An example of a learned behavior is a
A. spider building a web.
B. dog laying down on command.
C. beaver building a dam in a creek.
D. kangaroo jumping away from a predator.",B
"An atom consists of a nucleus surrounded by
A. ions.
B. protons.
C. neutrons.
D. electrons.",D
"Which of these causes the atmosphere to change?
A. increased inorganic matter in soil
B. increased use of fertilizers on crops
C. increased buildup of greenhouse gases
D. increased rainfall rates near power plants",C
"Which element is most likely to form an ion with a negative 2 charge?
A. oxygen
B. nitrogen
C. beryllium
D. magnesium",A
"Mount St. Helens was a cone-shaped mountain that formed when molten material reached the surface of Earth and formed layers. Cone-shaped mountains form as a result of which one of these events?
A. hurricanes
B. earthquakes
C. volcanic eruptions
D. sediment depositions",C
"Which process in the water cycle would be accelerated by an increase in temperature?
A. runoff
B. evaporation
C. precipitation
D. condensation",B
"Which of the following foods is highest in polysaccharides?
A. broccoli
B. potatoes
C. cheese
D. fish",B
"Colored alcohol is used in some glass thermometers. When placed in air of different temperatures, the column of alcohol rises or falls in the glass thermometer. Which of the following best explains why the height of the alcohol column changes?
A. The glass contracts when heated.
B. The alcohol contracts when heated.
C. The glass expands more than the alcohol when heated.
D. The alcohol expands more than the glass when heated.",D
"An organism, such as a nematode worm, may have only 1000 cells. It should be classified as being
A. a virus.
B. a bacteria.
C. unicellular.
D. multicellular.",D
"The Heliocentric Theory, as supported by Copernicus, revolutionized scientific theories regarding
A. the life cycle.
B. the water cycle.
C. the solar system.
D. the immune system.",C
"Which process causes the leaves of a plant to become larger?
A. repair
B. growth
C. decomposition
D. germination",B
"Wind changes the surface of Earth. Which of these land formations is a result of transportation and deposition by wind?
A. a delta
B. a glacier
C. a sand dune
D. a mountain peak",C
"Water moves by capillary action through soil from moist areas to dry areas. Which property of water is most responsible for this capillary action?
A. Water is a polar molecule.
B. Water contains an oxygen atom.
C. Water has a high surface tension.
D. Water has a high specific heat.",C
"Which action is the best method to separate a mixture of salt and water?
A. using a magnet to extract the salt
B. adding a colored dye to the mixture
C. pouring the mixture through a filter
D. boiling the mixture until the water evaporates",D
"In humans, a trait can be determined by one pair or many pairs of
A. genes
B. microbes
C. cells
D. organs",A
"Which animal develops inside its mother before it is born alive?
A. Butterfly
B. Cat
C. Duck
D. Frog",B
"Which sequence correctly shows the levels of organization for structure and function in a human?
A. cell -> tissue -> organ -> organ system
B. organ system -> cell -> tissue -> organ
C. tissue -> organ -> organ system -> cell
D. cell -> organ -> tissue -> organ system",A
"Which adaptation allows a fish to get oxygen underwater?
A. fins
B. lungs
C. gills
D. heart",C
"The number of daylight hours in New York State changes with the
A. season of the year
B. Moon's changing appearance
C. direction of the wind
D. arrival of a severe storm",A
"Which instrument would be used when studying a unit on amphibian anatomy?
A. a beaker
B. a telescope
C. a dissecting kit
D. a graduated cylinder",C
"Which is a reason for Arkansas having multiple seasons?
A. the tilt of Earth's axis
B. the speed of Earth's orbit
C. Earth's distance from the Sun
D. Earth gravitational pull toward the Moon",A
"Jessica watches the Sun set in the evening sky. What causes the setting of the Sun?
A. The distance between Earth and the Sun is increasing.
B. The tilt of Earth on its axis is constantly changing.
C. Earth is revolving around the Sun.
D. Earth is rotating on its axis.",D
"To which planet do National Aeronautics and Space Administration (NASA) scientists hope to send humans next?
A. Mars
B. Venus
C. Jupiter
D. Mercury",A
"Which force keeps the planets in their orbits around the Sun?
A. gravity
B. magnetism
C. electricity
D. friction",A
"The endangered Florida manatee is a large, aquatic mammal that feeds on sea grasses in brackish water. Due to where they like to feed, manatees are vulnerable to injuries from boat propellers. If speed zones requiring boats to maintain a low speed are placed in areas where manatees are known to congregate, which will most likely occur?
A. less water pollution in manatee habitats will occur
B. manatees will seek alternate food sources
C. new manatee predators will surface
D. manatee populations will increase",D
"Which is an example of a different substance being formed?
A. glass breaking
B. metal melting
C. water freezing
D. wood burning",D
"Scientists can identify an element by looking at the structure of a single
A. atom.
B. neutron.
C. molecule.
D. electron.",A
"Newly made proteins are modified in which organelle?
A. ribosome
B. endoplasmic reticulum
C. mitochondrion
D. nuclear envelop",B
"Which of the following is the primary advantage of sexual reproduction when compared to asexual reproduction?
A. There is a greater number of offspring.
B. There is more food available to offspring.
C. There is greater genetic variety in offspring.
D. There is a longer development time for offspring.",C
"By attaching to sharks, remora fish eat the scraps of food left behind when the sharks feed. If remoras were not able to attach to sharks, they would most likely
A. attach to boats.
B. not be able to survive.
C. find another source of food.
D. not need to eat anymore.",B
"Plants need a source of energy in order to perform photosynthesis. From which source do plants receive the energy needed to perform photosynthesis?
A. oxygen
B. sugar
C. sunlight
D. water",C
"What form of energy is stored in a battery?
A. chemical
B. sound
C. light
D. heat",A
"When a light bulb is turned on, energy changes from one form to another. Which of the following best describes this change?
A. sound energy to light energy
B. nuclear energy to light energy
C. electrical energy to light energy
D. magnetic energy to light energy",C
"Which stimulus causes a porcupine to extend its quills?
A. lunar effect on Earth
B. seasonal temperature changes
C. threatening behavior by predators
D. environmental encroachment by humans",C
"When a balloon is filled with air and suddenly released, it will fly around the room as the air escapes. If compared to space transportation, the escaping air is most similar to what subsystem of a spacecraft?
A. guidance
B. propulsion
C. support
D. suspension",B
"The Sun appears larger than other stars because of its
A. yellow color
B. high temperature
C. distance from Earth
D. chemical composition",C
"How hot is it on the surface of the Sun?
A. Not quite as hot as boiling water
B. About as hot as fire
C. About 100°F
D. Much hotter than almost anything on Earth",D
"Which two observations are both used to describe weather?
A. precipitation and runoff
B. temperature and sky conditions
C. wind speed and erosion
D. types of clouds and deposition",B
"A scientist combines oxygen and hydrogen to form water. This combination illustrates that water is
A. an atom.
B. an element.
C. a mixture.
D. a compound.",D
"In a large forest with many animals, there are only a small number of bears. Which of these most likely limits the population of bears in the forest?
A. supply of food
B. type of tree
C. predation by carnivores
D. amount of suitable shelter",A
"There is a thunderstorm close to your house. The windows rattle at the same time that you hear the thunder. What causes the windows to rattle?
A. Sound waves from the thunder
B. Light from the lightning
C. Rain from the clouds
D. The high humidity during the storm",A
"Rocks in warm and humid environments can be weathered faster than rocks in other environments. Which is most likely the next step in the rock cycle for weathered rocks?
A. They are cemented.
B. They are compacted.
C. They become eroded.
D. They become molted.",C
"If the solar system were used as a model of an atom, what would the Sun most likely represent?
A. an ion
B. a nucleus
C. a neutron
D. an electron",B
"A student provides the following directions for brushing teeth: • Turn on the water. • Fill the glass with water and leave the water running. • Put toothpaste on the toothbrush. • Brush for two minutes. • Rinse mouth with the water from the glass. • Rinse the toothbrush with the running water. • Turn off the water. Which change in these directions would conserve the most water?
A. Brush for three minutes.
B. Turn the water off before brushing.
C. Rinse mouth with the running water.
D. Use less toothpaste on the toothbrush.",B
"Which of these shows the correct order for the central dogma of molecular biology?
A. DNA to protein to RNA
B. RNA to DNA to protein
C. protein to DNA to RNA
D. DNA to RNA to protein",D
"Meiosis contributes to the process of reproduction by producing what type of cell?
A. aneuploid
B. diploid
C. haploid
D. polyploid",C
"The abundance of a mineral at the surface of Earth most likely depends upon the
A. climate of a particular region.
B. types of elements available in the crust.
C. thicknesses of nearby rock layers.
D. exposure of the elements to the environment.",B
"Which has the greatest effect on aiding the movement of blood through the human body?
A. tension
B. friction
C. density
D. gravity",D
"Why should scientists wear goggles during experiments?
A. to block out bright sunlight
B. to magnify small objects
C. to protect their eyes
D. to see in the dark",C
"Which of the following organisms produces energy from sunlight?
A. worm
B. rabbit
C. hawk
D. grass",D
"Which statement is true for all objects?
A. All objects are shiny.
B. All objects are hard.
C. All objects are rough.
D. All objects have mass.",D
"Elements in the same column of the Periodic Table of the Elements all
A. have the same number of protons.
B. share the same atomic structure.
C. have similar physical characteristics.
D. share the same number of neutrons.",C
"What is the main function of scales on a fish?
A. to protect the fish
B. to attract predators
C. to help the fish find food
D. to help the fish breathe",A
"Which invention made mass production possible?
A. the assembly line
B. the airplane
C. the personal computer
D. the telephone",A
"What causes a meteoroid to glow as it falls through the atmosphere of Earth?
A. wind
B. gravity
C. friction
D. sunlight",C
"The cheetah population around the world has decreased because of poaching and loss of habitat. The surviving population is found to have similar alleles. Which factor is endangering the species' survival the most?
A. harmful genetic mutations
B. shrinking of the gene pool
C. decrease in competition
D. increase in adaptations",B
"What is generated when the students count and record the number of organisms in the pond water?
A. data
B. variables
C. a hypothesis
D. a conclusion",A
"The Mariana Trench is the deepest ocean trench on Earth. This trench occurs at a plate boundary where
A. one plate is sliding past another.
B. one plate is being forced beneath another.
C. two plates are colliding into each other.
D. two plates are pulling apart from each other.",B
"Students want to find out at which temperature bean plants grow tallest. Which science process skill would be used to find this temperature?
A. inferring
B. predicting
C. measuring
D. classifying",C
"When would the highest tides occur along the Texas coast?
A. at sunrise
B. at sunset
C. during a full moon
D. during a half moon",C
"Sodium (Na) and chlorine (Cl) combine to form sodium chloride (NaCl), which is commonly known as
A. soap.
B. vinegar.
C. table salt.
D. baking soda.",C
"It rained on a hot summer afternoon and a puddle formed. After several hours, the puddle was gone. Which two processes made the puddle form and then disappear?
A. precipitation followed by evaporation
B. deposition followed by evaporation
C. precipitation followed by runoff
D. deposition followed by runoff",A
"Which environmental problem was directly caused by the invention of the automobile?
A. storage of nuclear waste
B. increase in air pollution
C. increased use of pesticides
D. flooding in the Midwest",B
"At some places in Florida, sand on the beaches is being reduced. New sand is brought from other areas and spread on the beaches. What process causes this reduction to the beach sand?
A. earthquakes
B. erosion
C. landslides
D. weathering",B
"Which characteristic of a volvox colony makes it more like a multicellular organism than a simple cluster of unicellular organisms?
A. The cells in the colony respond to stimuli separately.
B. The cells in the colony are arranged in a specific shape.
C. Some cells in the colony are specialized for reproduction.
D. Cells in the colony are connected by strands of cytoplasm.",C
"Students are investigating which type of fruit attracts the most fruit flies. Equally sized pieces of ripe apple, peach, and banana are placed in separate containers. The containers allow fruit flies to enter, but the fruit flies are unable to escape. The containers are placed outside on a picnic table for two days. The most reliable method for collecting data is to count the number of fruit flies
A. on all three types of fruit every two hours
B. on all three types of fruit after each fruit spoils
C. on the banana on Day 1, the apple on Day 2, and the peach on Day 3
D. on the banana after Hour 1, the apple after Hour 2, and the peach after Hour 3",A
"Malaria is a common disease in many countries. What is the cause of this disease?
A. a virus
B. a bacterium
C. a fungus
D. a parasite",D
"Mold is often found growing on old bread. In a food chain, mold is a ___.
A. decomposer
B. producer
C. consumer
D. scavenger",A
"Which form of energy are x rays and ultraviolet light?
A. nuclear
B. heat
C. electromagnetic
D. chemical",C
